timestamp,relative_position,sd2,sin_time_of_night,rolling_mean_hr,rmssd,time_of_night,energy,rolling_hr_range,acceleration_jerk,rolling_mean_acc,rms,lf,rolling_std_acc,zero_crossing,hr_slope,hf,lf_hf,hr_delta
33.021,0.000000,0.000000,1.000000,0.000000,0.000000,6.000000,1646.809216,0.000000,0.018996,1.046250,1.047794,0.000000,0.000000,197.000000,0.000000,0.000000,0.000000,0.000000
64.135,0.001042,0.000000,1.000000,0.000000,0.000000,6.000000,1641.436032,0.000000,0.015866,1.044293,1.046083,0.000000,0.001956,90.000000,0.000000,0.000000,0.000000,0.000000
95.209,0.002085,0.000000,0.999990,0.000000,0.000000,6.016667,1697.862656,0.000000,0.009809,1.050806,1.063911,0.000000,0.009348,638.000000,0.000000,0.000000,0.000000,0.000000
126.376,0.003128,0.000000,0.999990,0.000000,0.000000,6.016667,1592.932864,0.000000,0.040851,1.044534,1.030512,0.000000,0.014940,325.000000,0.000000,0.000000,0.000000,0.000000
157.489,0.004171,0.000000,0.999961,0.000000,0.000000,6.033333,1393.586048,0.000000,0.024080,1.018179,0.963876,0.000000,0.041571,503.000000,0.000000,0.000000,0.000000,0.000000
188.611,0.005213,0.000000,0.999961,0.000000,0.000000,6.033333,1405.489024,0.000000,0.036080,0.985711,0.967983,0.000000,0.029530,653.000000,0.000000,0.000000,0.000000,0.000000
219.706,0.006256,0.000000,0.999914,0.000000,0.000000,6.050000,1692.473856,0.000000,0.040105,0.995062,1.062222,0.000000,0.042746,363.000000,0.000000,0.000000,0.000000,0.000000
250.861,0.007299,44.632780,0.999914,17.114094,37.416572,6.050000,1679.162496,85.570472,0.014469,1.026532,1.058036,0.000000,0.042510,581.000000,17.114094,0.000000,0.000000,85.570472
282.002,0.008342,44.632780,0.999847,34.228188,37.416572,6.066666,1674.153984,85.570472,0.003449,1.056540,1.056457,0.000000,0.000898,663.000000,25.671142,0.000000,0.000000,0.000000
313.166,0.009384,27.422842,0.999847,48.695196,42.163704,6.066666,1672.379776,85.570472,0.007304,1.056654,1.055897,0.000000,0.000771,660.000000,23.024052,0.000000,0.000000,-13.235451
344.300,0.010427,27.422842,0.999762,63.162192,42.163704,6.083333,1668.359424,85.570472,0.009306,1.055623,1.054627,0.000000,0.000772,737.000000,13.143460,0.000000,0.000000,0.000000
375.406,0.011470,27.422842,0.999762,77.629200,42.163704,6.083333,1670.428928,13.235451,0.009851,1.055206,1.055281,0.000000,0.000504,627.000000,-3.970635,0.000000,0.000000,0.000000
406.538,0.012513,46.118796,0.999657,75.726368,64.351976,6.100000,1670.472192,13.235451,0.006719,1.055020,1.055295,0.000000,0.000304,682.000000,-1.902827,0.000000,0.000000,3.721313
437.699,0.013555,39.139356,0.999657,73.909728,52.243776,6.100000,1672.482560,4.152229,0.004308,1.055463,1.055930,0.000000,0.000325,699.000000,1.202577,0.000000,0.000000,0.430915
468.830,0.014598,32.307388,0.999533,74.403360,40.000000,6.116667,1671.691392,4.152229,0.005369,1.055618,1.055680,0.000000,0.000267,667.000000,0.908847,0.000000,0.000000,-1.684104
499.977,0.015641,32.307388,0.999533,74.896984,40.000000,6.116667,1672.330752,4.152229,0.004379,1.055819,1.055882,0.000000,0.000112,663.000000,0.368305,0.000000,0.000000,0.000000
531.134,0.016684,32.307388,0.999390,75.390600,40.000000,6.133333,1672.295040,1.684104,0.006205,1.055794,1.055870,0.000000,0.000093,671.000000,0.419048,0.000000,0.000000,0.000000
562.263,0.017726,32.307388,0.999390,75.139968,40.000000,6.133333,1670.605824,1.684104,0.003282,1.055684,1.055337,0.000000,0.000249,666.000000,0.336821,0.000000,0.000000,0.000000
593.380,0.018769,42.982416,0.999229,73.677464,66.666664,6.150000,1670.872960,5.628387,0.003171,1.055532,1.055421,0.000000,0.000225,667.000000,-1.125677,0.000000,0.000000,-5.628387
624.531,0.019812,27.543302,0.999229,72.585448,51.639780,6.150000,1670.341120,5.628387,0.003500,1.055332,1.055253,0.000000,0.000070,659.000000,-1.654855,0.000000,0.000000,0.168304
655.663,0.020855,42.271592,0.999048,71.803936,51.639780,6.166666,1670.005248,5.628387,0.003355,1.055269,1.055147,0.000000,0.000113,635.000000,-1.327533,0.000000,0.000000,1.552459
686.828,0.021897,76.423832,0.999048,71.595944,51.949928,6.166666,1670.570368,5.628387,0.003310,1.055236,1.055326,17.234170,0.000072,655.000000,0.035902,18.772444,0.194539,2.867729
717.924,0.022940,73.484896,0.998848,71.338880,50.767088,6.183333,1670.341632,4.588493,0.003377,1.055237,1.055254,18.531654,0.000072,659.000000,1.310623,18.910714,0.521472,0.245468
749.103,0.023983,70.837776,0.998848,72.192248,50.176160,6.183333,1670.331520,4.420189,0.003327,1.055271,1.055250,18.264748,0.000034,650.000000,1.081934,18.690260,0.502854,0.076179
780.219,0.025026,68.393648,0.998629,72.989712,50.183520,6.200000,1670.503680,2.867729,0.003398,1.055264,1.055305,17.578756,0.000024,651.000000,0.454814,18.640060,0.297140,0.111183
811.374,0.026068,66.579780,0.998629,73.446232,49.792960,6.200000,1670.458112,0.585174,0.003355,1.055276,1.055290,17.327612,0.000023,657.000000,0.135771,18.410544,0.291625,0.152343
842.492,0.027111,66.591032,0.998391,73.233992,49.019052,6.216666,1670.343808,0.815689,0.003403,1.055278,1.055254,17.116892,0.000021,661.000000,0.189490,18.276306,0.272824,0.475982
873.657,0.028154,66.556624,0.998391,73.021552,48.659892,6.216666,1670.523008,0.986030,0.003365,1.055280,1.055311,17.540872,0.000023,657.000000,0.260038,18.312838,0.379876,0.246521
904.801,0.029197,64.825608,0.998134,72.822904,48.027332,6.233333,1670.533632,0.882057,0.003580,1.055287,1.055314,17.414936,0.000027,644.000000,0.248661,18.238822,0.363755,0.007209
935.959,0.030239,63.450472,0.998134,72.641064,47.559488,6.233333,1670.594560,0.756874,0.003492,1.055314,1.055334,17.534364,0.000009,645.000000,0.176747,18.348748,0.366663,0.027160
967.027,0.031282,62.356012,0.997858,72.484840,47.471268,6.250000,1670.213632,0.305130,0.003974,1.055279,1.055213,17.458664,0.000054,636.000000,0.064463,18.253434,0.372725,0.024238
998.242,0.032325,62.356012,0.997858,72.423816,47.471268,6.250000,1670.742656,0.058609,0.003916,1.055297,1.055380,17.119826,0.000067,657.000000,0.016861,18.191558,0.294469,0.000000
1029.361,0.033368,62.509640,0.997564,72.378432,46.818340,6.266667,1671.008384,0.219703,0.003921,1.055336,1.055464,17.117938,0.000099,645.000000,0.046364,18.192132,0.293842,0.168304
1060.529,0.034410,62.509640,0.997564,72.334496,46.818340,6.266667,1670.483584,0.192543,0.003813,1.055365,1.055298,17.100998,0.000062,654.000000,0.055339,18.189936,0.290109,0.000000
1091.678,0.035453,62.637048,0.997250,72.259936,46.773444,6.283333,1670.991872,0.348571,0.003492,1.055396,1.055459,17.100998,0.000074,694.000000,0.086544,18.189936,0.290109,0.180267
1122.826,0.036496,62.637048,0.997250,72.190216,46.773444,6.283333,1670.523520,0.348571,0.003393,1.055350,1.055311,17.100998,0.000073,637.000000,0.087741,18.189936,0.290109,0.000000
1153.950,0.037539,63.922480,0.996917,72.076232,47.023316,6.300000,1670.713472,0.401603,0.003630,1.055375,1.055371,17.100998,0.000060,651.000000,0.098347,18.189936,0.290109,0.221336
1185.091,0.038581,63.922480,0.996917,71.995912,47.023316,6.300000,1670.893440,0.401603,0.003444,1.055365,1.055428,17.100998,0.000047,687.000000,0.102454,18.189936,0.290109,0.000000
1216.234,0.039624,63.998116,0.996565,71.888168,47.013112,6.316666,1671.409664,0.358444,0.003807,1.055457,1.055591,17.100998,0.000090,681.000000,0.093822,18.189936,0.290109,0.137107
1247.388,0.040667,65.312460,0.996565,71.771768,46.661364,6.316666,1671.308800,0.582008,0.003458,1.055519,1.055559,17.100998,0.000068,658.000000,0.130112,18.189936,0.290109,0.223564
1278.548,0.041710,64.351180,0.996194,71.646344,46.150996,6.333333,1669.782656,0.405738,0.004413,1.055376,1.055077,17.100998,0.000270,658.000000,0.117214,18.189936,0.290109,0.045066
1309.672,0.042752,64.351180,0.996194,71.565200,46.150996,6.333333,1669.568128,0.405738,0.003447,1.055184,1.055009,17.100998,0.000260,692.000000,0.108010,18.189936,0.290109,0.000000
1340.816,0.043795,64.559380,0.995804,71.453520,45.854872,6.350000,1669.595136,0.421325,0.003542,1.055003,1.055018,17.100998,0.000007,664.000000,0.088771,18.189936,0.290109,0.152694
1371.870,0.044838,64.547744,0.995804,71.342448,45.786928,6.350000,1669.341568,0.331787,0.003481,1.054982,1.054938,17.100998,0.000036,655.000000,0.081626,18.189936,0.290109,0.134025
1403.105,0.045881,54.707264,0.995396,71.174608,45.836432,6.366667,1669.389952,0.794136,0.003405,1.054964,1.054953,16.570547,0.000034,679.000000,0.187499,17.240662,0.413201,0.507415
1434.283,0.046923,54.831416,0.995396,70.965304,46.278320,6.366667,1669.496064,1.046539,0.003423,1.054953,1.054987,16.678064,0.000020,655.000000,0.273451,17.089800,0.508321,0.252403
1465.418,0.047966,54.831416,0.994968,70.756000,46.278320,6.383333,1669.323008,0.893844,0.003353,1.054951,1.054932,16.699144,0.000021,698.000000,0.254750,17.250184,0.455112,0.000000
1496.538,0.049009,54.384896,0.994968,70.513040,45.390240,6.383333,1667.728896,1.080780,0.004497,1.054738,1.054428,16.505436,0.000305,653.000000,0.241396,17.031588,0.464283,0.320961
1527.719,0.050052,54.384896,0.994521,70.296872,45.390240,6.400000,1665.169024,0.573364,0.003569,1.054282,1.053618,16.375797,0.000537,686.000000,0.146768,17.222912,0.356730,0.000000
1558.833,0.051094,51.614552,0.994521,70.105936,44.624984,6.400000,1665.249152,0.702278,0.003543,1.053852,1.053644,16.333670,0.000321,670.000000,0.172551,17.025952,0.405753,0.381317
1589.980,0.052137,49.566284,0.994056,69.912592,44.800056,6.416666,1665.149312,0.966735,0.003480,1.053619,1.053612,16.132509,0.000013,667.000000,0.231478,16.981704,0.356106,0.264457
1621.107,0.053180,50.544828,0.994056,69.697952,43.379724,6.416666,1665.468032,0.752250,0.003526,1.053651,1.053713,16.452654,0.000041,682.000000,0.215027,16.949578,0.475240,0.106475
1652.256,0.054223,51.702784,0.993571,69.520040,43.343620,6.433333,1665.627008,0.889549,0.003383,1.053691,1.053763,16.629717,0.000062,665.000000,0.215003,17.130290,0.473860,0.137298
1683.445,0.055265,50.976956,0.993571,69.269024,43.198900,6.433333,1665.202304,0.873786,0.003443,1.053696,1.053629,16.729080,0.000055,684.000000,0.199134,17.381578,0.419199,0.365554
1714.560,0.056308,50.972688,0.993068,69.050024,42.871492,6.450000,1665.469696,0.830490,0.003442,1.053696,1.053714,16.637592,0.000055,695.000000,0.216383,17.164914,0.463850,0.221160
1745.717,0.057351,49.468600,0.993068,68.837544,42.725172,6.450000,1665.647232,0.955925,0.003460,1.053699,1.053770,16.445986,0.000058,677.000000,0.249856,17.141002,0.404842,0.231910
1776.836,0.058394,48.669116,0.992546,68.600296,42.688516,6.466666,1665.860736,1.048965,0.003407,1.053768,1.053837,16.634901,0.000050,686.000000,0.255100,17.124636,0.477965,0.230339
1808.005,0.059436,47.675980,0.992546,68.354352,42.725172,6.466666,1665.800320,0.864173,0.003446,1.053803,1.053818,16.891862,0.000028,675.000000,0.219059,17.329304,0.498158,0.180763
1839.164,0.060479,47.791576,0.992004,68.150336,42.834956,6.483333,1665.736320,0.798889,0.003517,1.053813,1.053798,16.856180,0.000016,681.000000,0.200888,17.526078,0.413275,0.155876
1870.277,0.061522,47.049708,0.992004,67.960720,42.615104,6.483333,1666.053120,0.716194,0.003450,1.053833,1.053898,16.806438,0.000043,677.000000,0.176902,17.323854,0.467536,0.149215
1901.446,0.062565,47.689668,0.991444,67.790136,42.907992,6.500000,1665.800192,0.622550,0.003462,1.053833,1.053818,16.895170,0.000043,680.000000,0.155019,17.239570,0.535700,0.136695
1932.588,0.063607,47.232136,0.991444,67.607752,42.798392,6.500000,1665.841536,0.731178,0.003485,1.053844,1.053831,16.349512,0.000035,686.000000,0.174826,16.886110,0.460416,0.289390
1963.727,0.064650,44.632276,0.990865,67.415800,42.980904,6.516666,1665.971456,0.803863,0.003428,1.053836,1.053872,16.218386,0.000023,672.000000,0.203381,16.732151,0.468902,0.228561
1994.873,0.065693,44.632276,0.990865,67.255024,42.980904,6.516666,1665.704704,0.654647,0.003427,1.053825,1.053788,16.135675,0.000034,686.000000,0.182724,16.744535,0.434357,0.000000
2026.032,0.066736,41.660596,0.990268,67.065940,43.053692,6.533333,1665.602048,0.808723,0.003456,1.053801,1.053755,15.958826,0.000049,652.000000,0.184600,16.533474,0.446544,0.290771
2057.185,0.067778,40.491208,0.990268,66.884544,43.198900,6.533333,1665.823232,0.617614,0.003447,1.053785,1.053825,16.082100,0.000028,644.000000,0.152600,16.510180,0.501840,0.098281
2088.339,0.068821,40.664940,0.989651,66.731080,43.053692,6.550000,1665.832704,0.538810,0.003411,1.053798,1.053828,15.947675,0.000033,673.000000,0.146667,16.571436,0.429133,0.149757
2119.468,0.069864,41.036492,0.989651,66.599212,43.487856,6.550000,1665.803264,0.659286,0.003425,1.053819,1.053819,16.151630,0.000003,699.000000,0.156661,16.999316,0.356558,0.120475
2150.636,0.070907,40.770216,0.989015,66.427392,43.595724,6.566666,1666.035840,0.568328,0.003338,1.053842,1.053893,16.005201,0.000032,681.000000,0.140689,16.594965,0.441127,0.199813
2181.758,0.071949,40.770216,0.989015,66.313728,43.595724,6.566666,1665.701248,0.470047,0.003364,1.053828,1.053787,16.039066,0.000044,680.000000,0.126038,16.600374,0.451369,0.000000
2212.946,0.072992,41.198252,0.988361,66.203796,43.988968,6.583333,1666.184320,0.399879,0.003266,1.053868,1.053940,15.746455,0.000063,670.000000,0.099957,16.487991,0.389594,0.079589
2244.079,0.074035,38.283492,0.988361,66.086456,44.660052,6.583333,1666.147328,0.466247,0.003452,1.053880,1.053928,15.622011,0.000069,659.000000,0.101208,16.145535,0.465260,0.186843
2275.201,0.075078,38.470168,0.987688,65.977424,44.869892,6.600000,1667.297024,0.345382,0.003512,1.054047,1.054291,15.538716,0.000167,654.000000,0.095719,15.997357,0.489893,0.078948
2306.383,0.076120,38.470168,0.987688,65.908340,44.869892,6.600000,1668.155008,0.345382,0.003436,1.054254,1.054563,15.541064,0.000259,675.000000,0.095655,16.017361,0.483091,0.000000
2337.492,0.077163,37.838072,0.986996,65.823516,44.974440,6.616667,1668.130048,0.344551,0.003554,1.054463,1.054555,15.420693,0.000126,679.000000,0.076805,16.038460,0.431228,0.078758
2368.665,0.078206,37.618040,0.986996,65.734404,44.974440,6.616667,1668.291456,0.258697,0.003240,1.054569,1.054606,15.403932,0.000022,669.000000,0.059615,15.955616,0.454876,0.100990
2399.788,0.079249,37.637724,0.986285,65.665880,44.730112,6.633333,1638.416384,0.263664,0.009019,1.051170,1.045120,15.810566,0.004815,220.000000,0.070707,16.452423,0.422855,0.083915
2430.854,0.080291,37.637724,0.986285,65.613152,44.730112,6.633333,1627.170304,0.263664,0.003546,1.046827,1.041527,15.797861,0.005617,585.000000,0.071223,16.488394,0.406337,0.000000
2462.022,0.081334,37.437576,0.985556,65.557068,44.449228,6.650000,1627.650176,0.201660,0.003406,1.042519,1.041681,15.802928,0.001303,611.000000,0.048723,16.410946,0.434654,0.016754
2493.174,0.082377,37.078964,0.985556,65.505576,44.166556,6.650000,1627.835008,0.156471,0.003459,1.041643,1.041740,15.897964,0.000089,628.000000,0.032969,16.626909,0.393674,0.055801
2524.264,0.083420,38.775712,0.984807,65.457580,44.201992,6.666666,1627.969536,0.156074,0.003347,1.041728,1.041783,15.720937,0.000041,601.000000,0.038470,16.152325,0.500537,0.083518
2555.381,0.084462,38.783252,0.984807,65.421912,44.237396,6.666666,1627.855104,0.178306,0.003416,1.041750,1.041747,15.589844,0.000018,628.000000,0.049593,16.143007,0.454336,0.022232
2586.507,0.085505,38.783804,0.984040,65.377364,44.024544,6.683333,1627.910528,0.205978,0.003563,1.041758,1.041764,15.559981,0.000014,633.000000,0.051770,16.355022,0.372640,0.044425
2617.629,0.086548,38.472400,0.984040,65.331728,44.024544,6.683333,1628.214272,0.172370,0.003381,1.041785,1.041861,16.153074,0.000051,630.000000,0.041139,16.408236,0.573682,0.022193
2648.770,0.087591,38.642344,0.983254,65.292824,44.024544,6.700000,1628.483584,0.111030,0.003349,1.041852,1.041948,15.775011,0.000075,613.000000,0.028868,16.180864,0.510670,0.022178
2679.885,0.088633,39.099804,0.983254,65.258440,43.917732,6.700000,1628.161536,0.149696,0.003429,1.041879,1.041844,15.527350,0.000045,630.000000,0.034376,16.454500,0.333381,0.060897
2711.015,0.089676,39.087384,0.982450,65.218552,43.739132,6.716666,1628.520192,0.155021,0.003414,1.041911,1.041959,15.902203,0.000051,612.000000,0.039311,16.534933,0.426012,0.049751
2742.135,0.090719,38.869360,0.982450,65.177612,43.595724,6.716666,1628.129920,0.182495,0.003419,1.041873,1.041834,15.656858,0.000057,628.000000,0.047563,16.416874,0.383668,0.049667
2773.160,0.091762,39.224812,0.981627,65.137804,43.631620,6.733333,1628.208768,0.176857,0.003508,1.041878,1.041860,15.704897,0.000054,644.000000,0.045313,16.381533,0.410999,0.016540
2804.381,0.092805,39.524812,0.981627,65.098024,43.595724,6.733333,1628.084992,0.138000,0.003484,1.041831,1.041820,15.665999,0.000016,623.000000,0.034220,16.181242,0.468349,0.022041
2835.513,0.093847,39.524812,0.980785,65.070420,43.595724,6.750000,1628.558464,0.088249,0.003334,1.041877,1.041972,15.445142,0.000064,636.000000,0.021508,16.069086,0.429068,0.000000
2866.624,0.094890,39.524812,0.980785,65.052772,43.595724,6.750000,1628.698112,0.038581,0.003407,1.041929,1.042016,15.445142,0.000084,642.000000,0.009920,16.069086,0.429068,0.000000
2897.747,0.095933,39.524812,0.979924,65.045060,43.595724,6.766666,1628.383872,0.022041,0.003410,1.041961,1.041916,15.445142,0.000041,620.000000,0.004408,16.069086,0.429068,0.000000
2928.766,0.096976,39.524812,0.979924,65.040648,43.595724,6.766666,1628.239744,0.000000,0.003605,1.041926,1.041870,15.445142,0.000062,605.000000,0.000000,16.069086,0.429068,0.000000
2959.974,0.098018,39.834496,0.979045,65.034044,43.487856,6.783333,1627.662976,0.033027,0.003318,1.041816,1.041685,15.683319,0.000098,636.000000,0.006605,16.528631,0.357271,0.033027
2991.127,0.099061,39.971104,0.979045,65.013144,43.053692,6.783333,1627.977472,0.104484,0.003400,1.041773,1.041786,16.051781,0.000073,620.000000,0.024199,16.463766,0.508222,0.071456
3022.228,0.100104,39.971104,0.978147,64.992248,43.053692,6.800000,1627.922304,0.104484,0.003337,1.041741,1.041768,16.080755,0.000043,652.000000,0.031345,16.415760,0.539607,0.000000
3053.362,0.101147,40.230532,0.978147,64.955992,42.980904,6.800000,1628.009216,0.181259,0.003466,1.041777,1.041796,16.225365,0.000011,639.000000,0.043397,16.797222,0.447551,0.076774
3084.446,0.102189,40.230532,0.977231,64.919740,42.980904,6.816666,1627.872256,0.148231,0.003425,1.041766,1.041752,16.223200,0.000018,639.000000,0.037323,16.735241,0.469548,0.000000
3115.609,0.103232,40.230532,0.977231,64.890100,42.980904,6.816666,1628.039936,0.076774,0.003390,1.041778,1.041806,16.223200,0.000022,631.000000,0.023032,16.735241,0.469548,0.000000
3146.733,0.104275,40.288476,0.976296,64.873648,42.980904,6.833333,1627.612672,0.082252,0.003398,1.041736,1.041669,15.699023,0.000056,648.000000,0.016450,16.286348,0.441997,0.005477
3177.762,0.105318,40.129772,0.976296,64.853912,43.017316,6.833333,1628.001024,0.021903,0.003301,1.041749,1.041793,15.887891,0.000061,628.000000,0.004928,16.610733,0.395664,0.016426
3208.973,0.106360,40.179916,0.975342,64.845152,42.761800,6.850000,1628.019968,0.043792,0.003538,1.041747,1.041799,15.770748,0.000059,636.000000,0.010948,16.113857,0.536236,0.021888
3240.100,0.107403,40.157776,0.975342,64.835304,42.615104,6.850000,1627.774976,0.049263,0.003194,1.041764,1.041721,15.648333,0.000034,620.000000,0.013684,16.521627,0.348946,0.005470
3271.235,0.108446,40.328204,0.974370,64.818892,42.615104,6.866667,1627.858944,0.076583,0.003318,1.041749,1.041748,15.982569,0.000031,626.000000,0.018052,16.690144,0.400678,0.032798
3302.251,0.109489,40.328204,0.974370,64.803572,42.615104,6.866667,1627.931904,0.060157,0.003211,1.041741,1.041771,15.880113,0.000020,661.000000,0.015858,16.562769,0.408974,0.000000
3333.469,0.110531,40.460772,0.973379,64.787172,42.761800,6.883333,1627.860224,0.060119,0.003318,1.041750,1.041748,15.662680,0.000011,642.000000,0.015303,16.112104,0.493473,0.021850
3364.589,0.111574,40.460772,0.973379,64.775148,42.761800,6.883333,1627.844480,0.054649,0.003271,1.041749,1.041743,15.555845,0.000012,649.000000,0.013114,16.118538,0.450867,0.000000
3395.720,0.112617,40.519164,0.972369,64.755484,42.541564,6.900000,1627.931904,0.065498,0.003366,1.041748,1.041771,15.609347,0.000012,640.000000,0.015284,16.526493,0.336228,0.043647
3426.843,0.113660,40.259212,0.972369,64.734756,42.209060,6.900000,1627.645056,0.103645,0.003456,1.041725,1.041679,16.022993,0.000038,641.000000,0.025093,16.366650,0.536009,0.038146
3457.888,0.114702,39.858416,0.971342,64.707496,42.023196,6.916666,1627.934848,0.114456,0.003345,1.041735,1.041772,15.688446,0.000043,666.000000,0.031070,16.457521,0.380790,0.032661
3489.091,0.115745,39.858416,0.971342,64.684608,42.023196,6.916666,1627.773696,0.114456,0.003245,1.041718,1.041720,15.660268,0.000037,653.000000,0.029972,16.457169,0.372062,0.000000
3520.113,0.116788,39.471632,0.970295,64.647584,42.060436,6.933333,1627.520256,0.141456,0.003320,1.041705,1.041639,15.954012,0.000054,627.000000,0.031557,16.474373,0.466438,0.070648
3551.349,0.117831,39.308028,0.970295,64.610612,41.799072,6.933333,1627.571840,0.146713,0.003234,1.041666,1.041656,16.104734,0.000035,623.000000,0.036407,16.546062,0.496634,0.043403
3582.381,0.118873,39.407784,0.969230,64.580184,41.686556,6.950000,1627.921024,0.119476,0.003304,1.041682,1.041768,15.720516,0.000057,638.000000,0.035300,16.789956,0.295055,0.005424
3613.613,0.119916,39.407784,0.969230,64.556288,41.686556,6.950000,1627.566592,0.119476,0.003374,1.041687,1.041654,15.714497,0.000052,647.000000,0.028778,16.782830,0.295338,0.000000
3644.720,0.120959,39.487004,0.968147,64.530228,41.686556,6.966666,1627.932672,0.059661,0.003409,1.041726,1.041771,15.731949,0.000054,621.000000,0.012474,16.301628,0.448337,0.010833
3675.852,0.122002,39.460152,0.968147,64.511796,41.573740,6.966666,1627.860992,0.048759,0.003403,1.041719,1.041748,15.896010,0.000050,641.000000,0.010835,16.587231,0.406107,0.032501
3706.949,0.123044,39.460152,0.967045,64.502044,41.573740,6.983333,1627.833728,0.043334,0.003273,1.041747,1.041740,15.936214,0.000013,629.000000,0.013000,16.592026,0.418066,0.000000
3738.094,0.124087,39.460152,0.967045,64.493376,41.573740,6.983333,1627.955200,0.043334,0.003327,1.041750,1.041778,15.936214,0.000016,651.000000,0.011917,16.592026,0.418066,0.000000
3769.230,0.125130,39.655084,0.965925,64.483628,41.573740,7.000000,1627.610112,0.037910,0.003193,1.041724,1.041668,15.447441,0.000045,636.000000,0.007582,16.508532,0.297195,0.005409
3800.367,0.126173,39.678512,0.965925,64.470636,41.573740,7.000000,1627.534336,0.032463,0.003265,1.041691,1.041644,16.017380,0.000058,625.000000,0.007033,16.383493,0.526752,0.027053
3831.383,0.127215,39.678512,0.964787,64.464140,41.573740,7.016667,1610.189824,0.032463,0.007467,1.039572,1.036079,16.025782,0.002940,113.000000,0.009738,16.423424,0.513962,0.000000
3862.586,0.128258,39.678512,0.964787,64.457648,41.573740,7.016667,1570.573696,0.032463,0.009767,1.033142,1.023254,16.025782,0.008027,103.000000,0.009197,16.423424,0.513962,0.000000
3893.706,0.129301,62.263776,0.963630,64.486948,52.789136,7.033333,1637.050240,0.178955,0.014014,1.033245,1.044685,15.810659,0.008137,211.000000,0.030380,16.432001,0.429977,0.178955
3924.795,0.130344,62.263776,0.963630,64.517328,52.789136,7.033333,1648.952960,0.178955,0.002909,1.037597,1.048476,15.789666,0.011090,649.000000,0.053686,16.408726,0.430775,0.000000
3955.901,0.131386,62.263776,0.962455,64.553116,52.789136,7.050000,1649.254528,0.178955,0.002798,1.046329,1.048571,15.789666,0.003097,677.000000,0.053686,16.408726,0.430775,0.000000
3987.009,0.132429,62.640684,0.962455,64.567200,52.700088,7.050000,1648.907392,0.178955,0.002953,1.048499,1.048461,15.982512,0.000049,676.000000,0.014076,16.355572,0.523913,0.108573
4018.145,0.133472,62.684000,0.961261,64.561800,52.640640,7.066666,1648.790656,0.205978,0.002845,1.048481,1.048424,15.703118,0.000063,664.000000,0.052053,16.556469,0.354863,0.097404
4049.227,0.134515,62.863752,0.961261,64.509804,52.222620,7.066666,1648.622976,0.259971,0.002784,1.048414,1.048371,15.995935,0.000036,688.000000,0.072592,16.562914,0.449314,0.053993
4080.372,0.135557,62.834988,0.960049,64.441652,52.222620,7.083333,1648.154496,0.340782,0.002826,1.048335,1.048222,15.726512,0.000084,671.000000,0.083296,16.655354,0.332902,0.080810
4111.478,0.136600,62.699580,0.960049,64.364884,52.132604,7.083333,1648.448128,0.275222,0.002971,1.048299,1.048315,15.653493,0.000060,711.000000,0.068524,16.635933,0.318014,0.043014
4142.572,0.137643,62.544152,0.958819,64.306616,51.891804,7.100000,1648.218880,0.193939,0.002756,1.048257,1.048242,15.849842,0.000040,678.000000,0.051170,16.398571,0.455957,0.016120
4173.658,0.138686,62.416352,0.958819,64.259240,51.740736,7.100000,1647.935104,0.182884,0.002755,1.048234,1.048152,15.739629,0.000066,671.000000,0.042490,16.505125,0.381925,0.042938
4204.812,0.139728,62.390768,0.957571,64.223732,51.528496,7.116667,1647.644672,0.102073,0.002909,1.048148,1.048060,15.716688,0.000075,671.000000,0.025247,16.309013,0.440214,0.005363
4235.877,0.140771,62.014212,0.957571,64.204392,51.223772,7.116667,1648.378624,0.059059,0.002866,1.048164,1.048293,16.100727,0.000096,723.000000,0.014496,16.489700,0.517454,0.000000
4267.030,0.141814,62.327556,0.956304,64.203324,51.376360,7.133333,1647.875712,0.053680,0.002772,1.048158,1.048133,15.786044,0.000097,710.000000,0.002684,16.410824,0.428777,0.048316
4298.104,0.142857,62.098320,0.956304,64.200088,51.376360,7.133333,1648.219264,0.053680,0.002734,1.048219,1.048242,15.941399,0.000066,700.000000,0.010198,16.584738,0.422345,0.026847
4329.220,0.143899,62.089680,0.955019,64.201172,51.284864,7.150000,1648.300800,0.048316,0.002791,1.048211,1.048268,15.989900,0.000058,728.000000,0.002146,16.472282,0.480765,0.021469
4360.334,0.144942,62.189968,0.955019,64.202232,51.009380,7.150000,1648.314624,0.048316,0.002814,1.048258,1.048273,15.812724,0.000013,704.000000,0.003757,16.450663,0.424208,0.005371
4391.430,0.145985,62.349888,0.953716,64.206536,50.763252,7.166666,1647.740032,0.048316,0.002746,1.048207,1.048090,15.913859,0.000084,692.000000,0.006979,16.678160,0.382305,0.016098
4422.568,0.147028,62.390684,0.953716,64.206536,50.732404,7.166666,1648.373760,0.048316,0.002705,1.048215,1.048291,15.802444,0.000090,707.000000,0.007516,16.751505,0.327218,0.026847
4453.673,0.148070,62.616956,0.952395,64.216200,50.763252,7.183333,1648.255744,0.069816,0.002744,1.048209,1.048254,15.955800,0.000087,672.000000,0.018257,16.650171,0.405057,0.021499
4484.768,0.149113,64.260316,0.952395,64.244156,50.794088,7.183333,1648.624896,0.134414,0.002803,1.048303,1.048371,16.231804,0.000048,679.000000,0.031717,16.506330,0.565275,0.069969
